series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change,month
CUURS49DAA0      ,2024,M04,1077.614,,All Items,,,4
CUURS49DAA0      ,2024,M06,1081.641,,All Items,,,6
CUURS49DAA0      ,2024,M08,1082.725,,All Items,,,8
CUURS49DAA0      ,2024,M10,1085.873,,All Items,,,10
CUURS49DAA0      ,2024,M12,1080.19,,All Items,1021.172,5.78,12
CUURS49DAA0      ,2024,M13,1077.57,,All Items,1031.84,4.43,13
CUURS49DAA0      ,2025,M02,1091.616,,All Items,1041.737,4.79,2
CUURS49DAA0      ,2025,M04,1095.591,,All Items,1050.014,4.34,4
CUURS49DAA0      ,2025,M06,1110.661,,All Items,1054.718,5.3,6
CUURS49DAA0      ,2025,M08,1113.306,,All Items,1051.64,5.86,8
CUURS49DAA0      ,2025,M12,1114.026,,All Items,1064.765,4.63,12
CUURS49DAA0      ,2025,M13,1103.637,,All Items,1077.614,2.41,13
CUURS49DSA0      ,2023,M02,334.987,,All Items,,,2
CUURS49DSA0      ,2023,M04,338.487,,All Items,,,4
CUURS49DSA0      ,2023,M06,341.734,,All Items,,,6
CUURS49DSA0      ,2023,M08,344.449,,All Items,,,8
CUURS49DSA0      ,2023,M10,345.992,,All Items,,,10
CUURS49DSA0      ,2023,M12,344.982,,All Items,,,12
CUURS49DSA0      ,2023,M13,340.845,,All Items,,,13
CUURS49DSA0      ,2024,M02,349.288,,All Items,,,2
CUURS49DSA0      ,2024,M04,353.503,,All Items,,,4
CUURS49DSA0      ,2024,M06,354.824,,All Items,,,6
CUURS49DSA0      ,2024,M08,355.179,,All Items,,,8
CUURS49DSA0      ,2024,M10,356.212,,All Items,,,10
CUURS49DSA0      ,2024,M12,354.348,,All Items,334.987,5.78,12
CUURS49DSA0      ,2024,M13,353.488,,All Items,338.487,4.43,13
CUURS49DSA0      ,2025,M02,358.096,,All Items,341.734,4.79,2
CUURS49DSA0      ,2025,M04,359.4,,All Items,344.449,4.34,4
CUURS49DSA0      ,2025,M06,364.344,,All Items,345.992,5.3,6
CUURS49DSA0      ,2025,M08,365.211,,All Items,344.982,5.86,8
CUURS49DSA0      ,2025,M12,365.447,,All Items,349.288,4.63,12
CUURS49DSA0      ,2025,M13,362.039,,All Items,353.503,2.41,13
CUURS49EAA0      ,2023,M01,1198.513,,All Items,,,1
CUURS49EAA0      ,2023,M03,1210.597,,All Items,,,3
CUURS49EAA0      ,2023,M05,1221.798,,All Items,,,5
CUURS49EAA0      ,2023,M07,1225.425,,All Items,,,7
CUURS49EAA0      ,2023,M09,1241.565,,All Items,,,9
CUURS49EAA0      ,2023,M11,1238.718,,All Items,,,11
CUURS49EAA0      ,2023,M13,1224.107,,All Items,,,13
CUURS49EAA0      ,2024,M01,1244.04,,All Items,,,1
CUURS49EAA0      ,2024,M03,1253.983,,All Items,,,3
CUURS49EAA0      ,2024,M05,1260.747,,All Items,,,5
CUURS49EAA0      ,2024,M07,1268.232,,All Items,,,7
CUURS49EAA0      ,2024,M09,1272.117,,All Items,,,9
CUURS49EAA0      ,2024,M11,1270.897,,All Items,1198.513,6.04,11
CUURS49EAA0      ,2024,M13,1262.313,,All Items,1210.597,4.27,13
CUURS49EAA0      ,2025,M01,1291.497,,All Items,1221.798,5.7,1
CUURS49EAA0      ,2025,M03,1301.398,,All Items,1225.425,6.2,3
CUURS49EAA0      ,2025,M05,1308.585,,All Items,1241.565,5.4,5
CUURS49EAA0      ,2025,M07,1319.313,,All Items,1238.718,6.51,7
CUURS49EAA0      ,2025,M09,1321.237,,All Items,1224.107,7.93,9
CUURS49EAA0      ,2025,M11,1322.158,,All Items,1244.04,6.28,11
CUURS49EAA0      ,2025,M13,1310.133,,All Items,1253.983,4.48,13
CUURS49ESA0      ,2023,M01,354.453,,All Items,,,1
CUURS49ESA0      ,2023,M03,358.026,,All Items,,,3
CUURS49ESA0      ,2023,M05,361.339,,All Items,,,5
CUURS49ESA0      ,2023,M07,362.412,,All Items,,,7
CUURS49ESA0      ,2023,M09,367.185,,All Items,,,9
CUURS49ESA0      ,2023,M11,366.343,,All Items,,,11
CUURS49ESA0      ,2023,M13,362.022,,All Items,,,13
CUURS49ESA0      ,2024,M01,367.917,,All Items,,,1
CUURS49ESA0      ,2024,M03,370.858,,All Items,,,3
CUURS49ESA0      ,2024,M05,372.858,,All Items,,,5
CUURS49ESA0      ,2024,M07,375.072,,All Items,,,7
CUURS49ESA0      ,2024,M09,376.221,,All Items,,,9
CUURS49ESA0      ,2024,M11,375.86,,All Items,354.453,6.04,11
CUURS49ESA0      ,2024,M13,373.321,,All Items,358.026,4.27,13
CUURS49ESA0      ,2025,M01,381.952,,All Items,361.339,5.7,1
CUURS49ESA0      ,2025,M03,384.88,,All Items,362.412,6.2,3
CUURS49ESA0      ,2025,M05,387.006,,All Items,367.185,5.4,5
CUURS49ESA0      ,2025,M07,390.179,,All Items,366.343,6.51,7
CUURS49ESA0      ,2025,M09,390.747,,All Items,362.022,7.93,9
CUURS49ESA0      ,2025,M11,391.02,,All Items,367.917,6.28,11
CUURS49ESA0      ,2025,M13,387.463,,All Items,370.858,4.48,13
CUURS49FAA0      ,2023,M01,883.125,,All Items,,,1
CUURS49FAA0      ,2023,M03,888.131,,All Items,,,3
CUURS49FAA0      ,2023,M05,891.159,,All Items,,,5
CUURS49FAA0      ,2023,M07,897.018,,All Items,,,7
CUURS49FAA0      ,2023,M09,905.467,,All Items,,,9
CUURS49FAA0      ,2023,M11,912.411,,All Items,,,11
CUURS49FAA0      ,2023,M13,897.343,,All Items,,,13
CUURS49FAA0      ,2024,M01,917.214,,All Items,,,1
CUURS49FAA0      ,2024,M03,930.67,,All Items,,,3
CUURS49FAA0      ,2024,M05,937.444,,All Items,,,5
CUURS49FAA0      ,2024,M07,937.22,,All Items,,,7
CUURS49FAA0      ,2024,M09,943.379,,All Items,,,9
CUURS49FAA0      ,2024,M11,944.788,,All Items,883.125,6.98,11
CUURS49FAA0      ,2024,M13,936.554,,All Items,888.131,5.45,13
CUURS49FAA0      ,2025,M01,954.654,,All Items,891.159,7.12,1
CUURS49FAA0      ,2025,M03,954.776,,All Items,897.018,6.44,3
CUURS49FAA0      ,2025,M05,962.317,,All Items,905.467,6.28,5
CUURS49FAA0      ,2025,M07,958.953,,All Items,912.411,5.1,7
CUURS49FAA0      ,2025,M09,964.173,,All Items,897.343,7.45,9
CUURS49FAA0      ,2025,M11,967.276,,All Items,917.214,5.46,11
CUURS49FAA0      ,2025,M13,960.573,,All Items,930.67,3.21,13
CUURS49FSA0      ,2023,M01,320.79,,All Items,,,1
CUURS49FSA0      ,2023,M03,322.608,,All Items,,,3
CUURS49FSA0      ,2023,M05,323.708,,All Items,,,5
CUURS49FSA0      ,2023,M07,325.836,,All Items,,,7
CUURS49FSA0      ,2023,M09,328.905,,All Items,,,9
CUURS49FSA0      ,2023,M11,331.428,,All Items,,,11
CUURS49FSA0      ,2023,M13,325.954,,All Items,,,13
CUURS49FSA0      ,2024,M01,333.172,,All Items,,,1
CUURS49FSA0      ,2024,M03,338.06,,All Items,,,3
CUURS49FSA0      ,2024,M05,340.521,,All Items,,,5
CUURS49FSA0      ,2024,M07,340.439,,All Items,,,7
CUURS49FSA0      ,2024,M09,342.676,,All Items,,,9
CUURS49FSA0      ,2024,M11,343.189,,All Items,320.79,6.98,11
CUURS49FSA0      ,2024,M13,340.197,,All Items,322.608,5.45,13
CUURS49FSA0      ,2025,M01,346.772,,All Items,323.708,7.12,1
CUURS49FSA0      ,2025,M03,346.816,,All Items,325.836,6.44,3
CUURS49FSA0      ,2025,M05,349.555,,All Items,328.905,6.28,5
CUURS49FSA0      ,2025,M07,348.334,,All Items,331.428,5.1,7
CUURS49FSA0      ,2025,M09,350.23,,All Items,325.954,7.45,9
CUURS49FSA0      ,2025,M11,351.357,,All Items,333.172,5.46,11
CUURS49FSA0      ,2025,M13,348.922,,All Items,338.06,3.21,13
CUURS49GAA0      ,2023,M02,685.585,,All Items,,,2
CUURS49GAA0      ,2023,M04,690.95,,All Items,,,4
CUURS49GAA0      ,2023,M06,693.79,,All Items,,,6
CUURS49GAA0      ,2023,M08,703.07,,All Items,,,8
CUURS49GAA0      ,2023,M10,704.61,,All Items,,,10
CUURS49GAA0      ,2023,M12,697.121,,All Items,,,12
CUURS49GAA0      ,2023,M13,694.97,,All Items,,,13
CUURS49GAA0      ,2024,M02,697.552,,All Items,,,2
CUURS49GAA0      ,2024,M04,712.782,,All Items,,,4
CUURS49GAA0      ,2024,M06,714.153,,All Items,,,6
CUURS49GAA0      ,2024,M08,713.494,,All Items,,,8
CUURS49GAA0      ,2024,M10,719.076,,All Items,,,10
CUURS49GAA0      ,2024,M12,713.492,,All Items,685.585,4.07,12
CUURS49GAA0      ,2024,M13,710.545,,All Items,690.95,2.84,13
CUURS49GAA0      ,2025,M02,718.058,,All Items,693.79,3.5,2
CUURS49GAA0      ,2025,M04,724.291,,All Items,703.07,3.02,4
CUURS49GAA0      ,2025,M06,725.28,,All Items,704.61,2.93,6
CUURS49GAA0      ,2025,M08,730.85,,All Items,697.121,4.84,8
CUURS49GAA0      ,2025,M12,726.954,,All Items,697.552,4.22,12
CUURS49GAA0      ,2025,M13,725.54,,All Items,712.782,1.79,13
CUURS49GSA0      ,2023,M02,256.856,,All Items,,,2
CUURS49GSA0      ,2023,M04,258.866,,All Items,,,4
CUURS49GSA0      ,2023,M06,259.93,,All Items,,,6
CUURS49GSA0      ,2023,M08,263.407,,All Items,,,8
CUURS49GSA0      ,2023,M10,263.984,,All Items,,,10
CUURS49GSA0      ,2023,M12,261.178,,All Items,,,12
CUURS49GSA0      ,2023,M13,260.372,,All Items,,,13
CUURS49GSA0      ,2024,M02,261.34,,All Items,,,2
CUURS49GSA0      ,2024,M04,267.046,,All Items,,,4
CUURS49GSA0      ,2024,M06,267.559,,All Items,,,6
CUURS49GSA0      ,2024,M08,267.313,,All Items,,,8
CUURS49GSA0      ,2024,M10,269.404,,All Items,,,10
CUURS49GSA0      ,2024,M12,267.312,,All Items,256.856,4.07,12
CUURS49GSA0      ,2024,M13,266.208,,All Items,258.866,2.84,13
CUURS49GSA0      ,2025,M02,269.022,,All Items,259.93,3.5,2
CUURS49GSA0      ,2025,M04,271.358,,All Items,263.407,3.02,4
CUURS49GSA0      ,2025,M06,271.728,,All Items,263.984,2.93,6
CUURS49GSA0      ,2025,M08,273.815,,All Items,261.178,4.84,8
CUURS49GSA0      ,2025,M12,272.355,,All Items,261.34,4.21,12
CUURS49GSA0      ,2025,M13,271.826,,All Items,267.046,1.79,13
CUUS0000AA0      ,2023,S01,905.879,,All Items,,,1
CUUS0000AA0      ,2023,S02,919.623,,All Items,,,2
CUUS0000AA0      ,2023,S03,912.751,,All Items,,,3
CUUS0000AA0      ,2024,S01,935.047,,All Items,,,1
CUUS0000AA0      ,2024,S02,944.298,,All Items,,,2
CUUS0000AA0      ,2024,S03,939.672,,All Items,,,3
CUUS0000AA0      ,2025,S01,959.263,,All Items,,,1
CUUS0000AA0      ,2025,S02,970.56,,All Items,,,2
CUUS0000AA0      ,2025,S03,964.398,,All Items,,,3
CUUS0000SA0      ,2023,S01,302.408,,All Items,,,1
CUUS0000SA0      ,2023,S02,306.996,,All Items,,,2
CUUS0000SA0      ,2023,S03,304.702,,All Items,,,3
CUUS0000SA0      ,2024,S01,312.145,,All Items,,,1
CUUS0000SA0      ,2024,S02,315.233,,All Items,,,2
CUUS0000SA0      ,2024,S03,313.689,,All Items,,,3
CUUS0000SA0      ,2025,S01,320.229,,All Items,,,1
CUUS0000SA0      ,2025,S02,324.0,,All Items,,,2
CUUS0000SA0      ,2025,S03,321.943,,All Items,,,3
CUUS0100AA0      ,2023,S01,491.034,,All Items,,,1
CUUS0100AA0      ,2023,S02,497.2,,All Items,,,2
CUUS0100AA0      ,2023,S03,494.117,,All Items,,,3
CUUS0100AA0      ,2024,S01,507.104,,All Items,,,1
CUUS0100AA0      ,2024,S02,514.551,,All Items,,,2
CUUS0100AA0      ,2024,S03,510.827,,All Items,,,3
CUUS0100AA0      ,2025,S01,523.775,,All Items,,,1
CUUS0100AA0      ,2025,S02,530.697,,All Items,,,2
CUUS0100AA0      ,2025,S03,526.921,,All Items,,,3
CUUS0100SA0      ,2023,S01,311.828,,All Items,,,1
CUUS0100SA0      ,2023,S02,315.744,,All Items,,,2
CUUS0100SA0      ,2023,S03,313.786,,All Items,,,3
CUUS0100SA0      ,2024,S01,322.033,,All Items,,,1
CUUS0100SA0      ,2024,S02,326.762,,All Items,,,2
CUUS0100SA0      ,2024,S03,324.397,,All Items,,,3
CUUS0100SA0      ,2025,S01,332.62,,All Items,,,1
CUUS0100SA0      ,2025,S02,337.015,,All Items,,,2
CUUS0100SA0      ,2025,S03,334.618,,All Items,,,3
CUUS0110SA0      ,2023,S01,119.185,,All Items,,,1
CUUS0110SA0      ,2023,S02,120.18,,All Items,,,2
CUUS0110SA0      ,2023,S03,119.682,,All Items,,,3
CUUS0110SA0      ,2024,S01,122.753,,All Items,,,1
CUUS0110SA0      ,2024,S02,124.182,,All Items,,,2
CUUS0110SA0      ,2024,S03,123.468,,All Items,,,3
CUUS0110SA0      ,2025,S01,126.885,,All Items,,,1
CUUS0110SA0      ,2025,S02,127.987,,All Items,,,2
CUUS0110SA0      ,2025,S03,127.386,,All Items,,,3
CUUS0120SA0      ,2023,S01,119.74,,All Items,,,1
CUUS0120SA0      ,2023,S02,121.425,,All Items,,,2
CUUS0120SA0      ,2023,S03,120.582,,All Items,,,3
CUUS0120SA0      ,2024,S01,123.784,,All Items,,,1
CUUS0120SA0      ,2024,S02,125.761,,All Items,,,2
CUUS0120SA0      ,2024,S03,124.772,,All Items,,,3
CUUS0120SA0      ,2025,S01,127.81,,All Items,,,1
CUUS0120SA0      ,2025,S02,129.749,,All Items,,,2
CUUS0120SA0      ,2025,S03,128.691,,All Items,,,3
CUUS0200AA0      ,2023,S01,456.839,,All Items,,,1
CUUS0200AA0      ,2023,S02,463.295,,All Items,,,2
CUUS0200AA0      ,2023,S03,460.067,,All Items,,,3
CUUS0200AA0      ,2024,S01,469.197,,All Items,,,1
CUUS0200AA0      ,2024,S02,475.699,,All Items,,,2
CUUS0200AA0      ,2024,S03,472.448,,All Items,,,3
CUUS0200AA0      ,2025,S01,482.537,,All Items,,,1
CUUS0200AA0      ,2025,S02,489.204,,All Items,,,2
CUUS0200AA0      ,2025,S03,485.567,,All Items,,,3
CUUS0200SA0      ,2023,S01,280.776,,All Items,,,1
CUUS0200SA0      ,2023,S02,284.744,,All Items,,,2
CUUS0200SA0      ,2023,S03,282.76,,All Items,,,3
CUUS0200SA0      ,2024,S01,288.372,,All Items,,,1
CUUS0200SA0      ,2024,S02,292.368,,All Items,,,2
CUUS0200SA0      ,2024,S03,290.37,,All Items,,,3
CUUS0200SA0      ,2025,S01,296.57,,All Items,,,1
CUUS0200SA0      ,2025,S02,300.669,,All Items,,,2
CUUS0200SA0      ,2025,S03,298.433,,All Items,,,3
CUUS0230SA0      ,2023,S01,121.852,,All Items,,,1
CUUS0230SA0      ,2023,S02,123.22,,All Items,,,2
CUUS0230SA0      ,2023,S03,122.536,,All Items,,,3
CUUS0230SA0      ,2024,S01,124.877,,All Items,,,1
CUUS0230SA0      ,2024,S02,126.526,,All Items,,,2
CUUS0230SA0      ,2024,S03,125.702,,All Items,,,3
CUUS0230SA0      ,2025,S01,128.505,,All Items,,,1
CUUS0230SA0      ,2025,S02,130.321,,All Items,,,2
CUUS0230SA0      ,2025,S03,129.33,,All Items,,,3
CUUS0240SA0      ,2023,S01,121.684,,All Items,,,1
CUUS0240SA0      ,2023,S02,124.187,,All Items,,,2
CUUS0240SA0      ,2023,S03,122.935,,All Items,,,3
CUUS0240SA0      ,2024,S01,125.573,,All Items,,,1
CUUS0240SA0      ,2024,S02,127.496,,All Items,,,2
CUUS0240SA0      ,2024,S03,126.535,,All Items,,,3
CUUS0240SA0      ,2025,S01,128.969,,All Items,,,1
CUUS0240SA0      ,2025,S02,130.66,,All Items,,,2
CUUS0240SA0      ,2025,S03,129.738,,All Items,,,3
CUUS0300AA0      ,2023,S01,476.929,,All Items,,,1
CUUS0300AA0      ,2023,S02,484.747,,All Items,,,2
CUUS0300AA0      ,2023,S03,480.838,,All Items,,,3
CUUS0300AA0      ,2024,S01,493.08,,All Items,,,1
CUUS0300AA0      ,2024,S02,497.032,,All Items,,,2
CUUS0300AA0      ,2024,S03,495.056,,All Items,,,3
CUUS0300AA0      ,2025,S01,503.948,,All Items,,,1
CUUS0300AA0      ,2025,S02,508.687,,All Items,,,2
CUUS0300AA0      ,2025,S03,506.102,,All Items,,,3
CUUS0300SA0      ,2023,S01,294.012,,All Items,,,1
CUUS0300SA0      ,2023,S02,298.832,,All Items,,,2
CUUS0300SA0      ,2023,S03,296.422,,All Items,,,3
CUUS0300SA0      ,2024,S01,303.969,,All Items,,,1
CUUS0300SA0      ,2024,S02,306.405,,All Items,,,2
CUUS0300SA0      ,2024,S03,305.187,,All Items,,,3
CUUS0300SA0      ,2025,S01,310.669,,All Items,,,1
CUUS0300SA0      ,2025,S02,313.59,,All Items,,,2
CUUS0300SA0      ,2025,S03,311.997,,All Items,,,3
CUUS0350SA0      ,2023,S01,124.754,,All Items,,,1
CUUS0350SA0      ,2023,S02,126.89,,All Items,,,2
CUUS0350SA0      ,2023,S03,125.822,,All Items,,,3
CUUS0350SA0      ,2024,S01,129.039,,All Items,,,1
CUUS0350SA0      ,2024,S02,130.191,,All Items,,,2
CUUS0350SA0      ,2024,S03,129.615,,All Items,,,3
CUUS0350SA0      ,2025,S01,132.028,,All Items,,,1
CUUS0350SA0      ,2025,S02,133.421,,All Items,,,2
CUUS0350SA0      ,2025,S03,132.661,,All Items,,,3
CUUS0360SA0      ,2023,S01,121.631,,All Items,,,1
CUUS0360SA0      ,2023,S02,123.647,,All Items,,,2
CUUS0360SA0      ,2023,S03,122.639,,All Items,,,3
CUUS0360SA0      ,2024,S01,126.115,,All Items,,,1
CUUS0360SA0      ,2024,S02,127.949,,All Items,,,2
CUUS0360SA0      ,2024,S03,127.032,,All Items,,,3
CUUS0360SA0      ,2025,S01,129.888,,All Items,,,1
CUUS0360SA0      ,2025,S02,131.784,,All Items,,,2
CUUS0360SA0      ,2025,S03,130.749,,All Items,,,3
CUUS0370SA0      ,2023,S01,121.316,,All Items,,,1
CUUS0370SA0      ,2023,S02,123.114,,All Items,,,2
CUUS0370SA0      ,2023,S03,122.215,,All Items,,,3
CUUS0370SA0      ,2024,S01,125.161,,All Items,,,1
CUUS0370SA0      ,2024,S02,125.557,,All Items,,,2
CUUS0370SA0      ,2024,S03,125.359,,All Items,,,3
CUUS0370SA0      ,2025,S01,127.195,,All Items,,,1
CUUS0370SA0      ,2025,S02,127.8,,All Items,,,2
CUUS0370SA0      ,2025,S03,127.47,,All Items,,,3
CUUS0400AA0      ,2023,S01,519.278,,All Items,,,1
CUUS0400AA0      ,2023,S02,527.643,,All Items,,,2
CUUS0400AA0      ,2023,S03,523.46,,All Items,,,3
CUUS0400AA0      ,2024,S01,536.552,,All Items,,,1
CUUS0400AA0      ,2024,S02,539.823,,All Items,,,2
CUUS0400AA0      ,2024,S03,538.187,,All Items,,,3
CUUS0400AA0      ,2025,S01,549.483,,All Items,,,1
CUUS0400AA0      ,2025,S02,556.3,,All Items,,,2
CUUS0400AA0      ,2025,S03,552.581,,All Items,,,3
CUUS0400SA0      ,2023,S01,321.247,,All Items,,,1
CUUS0400SA0      ,2023,S02,326.422,,All Items,,,2
CUUS0400SA0      ,2023,S03,323.834,,All Items,,,3
CUUS0400SA0      ,2024,S01,331.933,,All Items,,,1
CUUS0400SA0      ,2024,S02,333.957,,All Items,,,2
CUUS0400SA0      ,2024,S03,332.945,,All Items,,,3
CUUS0400SA0      ,2025,S01,339.933,,All Items,,,1
CUUS0400SA0      ,2025,S02,344.15,,All Items,,,2
CUUS0400SA0      ,2025,S03,341.85,,All Items,,,3
CUUS0480SA0      ,2023,S01,127.749,,All Items,,,1
CUUS0480SA0      ,2023,S02,129.383,,All Items,,,2
CUUS0480SA0      ,2023,S03,128.566,,All Items,,,3
CUUS0480SA0      ,2024,S01,131.04,,All Items,,,1
CUUS0480SA0      ,2024,S02,131.553,,All Items,,,2
CUUS0480SA0      ,2024,S03,131.296,,All Items,,,3
CUUS0480SA0      ,2025,S01,133.053,,All Items,,,1
CUUS0480SA0      ,2025,S02,134.857,,All Items,,,2
CUUS0480SA0      ,2025,S03,133.873,,All Items,,,3
CUUS0490SA0      ,2023,S01,123.761,,All Items,,,1
CUUS0490SA0      ,2023,S02,125.92,,All Items,,,2
CUUS0490SA0      ,2023,S03,124.84,,All Items,,,3
CUUS0490SA0      ,2024,S01,128.249,,All Items,,,1
CUUS0490SA0      ,2024,S02,129.141,,All Items,,,2
CUUS0490SA0      ,2024,S03,128.695,,All Items,,,3
CUUS0490SA0      ,2025,S01,131.785,,All Items,,,1
CUUS0490SA0      ,2025,S02,133.36,,All Items,,,2
CUUS0490SA0      ,2025,S03,132.501,,All Items,,,3
CUUSN000SA0      ,2023,S01,184.689,,All Items,,,1
CUUSN000SA0      ,2023,S02,187.335,,All Items,,,2
CUUSN000SA0      ,2023,S03,186.012,,All Items,,,3
CUUSN000SA0      ,2024,S01,190.294,,All Items,,,1
CUUSN000SA0      ,2024,S02,191.975,,All Items,,,2
CUUSN000SA0      ,2024,S03,191.135,,All Items,,,3
CUUSN000SA0      ,2025,S01,195.106,,All Items,,,1
CUUSN000SA0      ,2025,S02,197.616,,All Items,,,2
CUUSN000SA0      ,2025,S03,196.247,,All Items,,,3
CUUSN100SA0      ,2023,S01,184.057,,All Items,,,1
CUUSN100SA0      ,2023,S02,185.892,,All Items,,,2
CUUSN100SA0      ,2023,S03,184.975,,All Items,,,3
CUUSN100SA0      ,2024,S01,189.414,,All Items,,,1
CUUSN100SA0      ,2024,S02,191.845,,All Items,,,2
CUUSN100SA0      ,2024,S03,190.629,,All Items,,,3
CUUSN100SA0      ,2025,S01,195.096,,All Items,,,1
CUUSN100SA0      ,2025,S02,197.833,,All Items,,,2
CUUSN100SA0      ,2025,S03,196.34,,All Items,,,3
CUUSN200SA0      ,2023,S01,180.253,,All Items,,,1
CUUSN200SA0      ,2023,S02,182.622,,All Items,,,2
CUUSN200SA0      ,2023,S03,181.437,,All Items,,,3
CUUSN200SA0      ,2024,S01,184.622,,All Items,,,1
CUUSN200SA0      ,2024,S02,186.998,,All Items,,,2
CUUSN200SA0      ,2024,S03,185.81,,All Items,,,3
CUUSN200SA0      ,2025,S01,189.893,,All Items,,,1
CUUSN200SA0      ,2025,S02,192.886,,All Items,,,2
CUUSN200SA0      ,2025,S03,191.254,,All Items,,,3
CUUSN300SA0      ,2023,S01,185.763,,All Items,,,1
CUUSN300SA0      ,2023,S02,188.548,,All Items,,,2
CUUSN300SA0      ,2023,S03,187.155,,All Items,,,3
CUUSN300SA0      ,2024,S01,191.783,,All Items,,,1
CUUSN300SA0      ,2024,S02,193.357,,All Items,,,2
CUUSN300SA0      ,2024,S03,192.57,,All Items,,,3
CUUSN300SA0      ,2025,S01,196.223,,All Items,,,1
CUUSN300SA0      ,2025,S02,198.392,,All Items,,,2
CUUSN300SA0      ,2025,S03,197.209,,All Items,,,3
CUUSN400SA0      ,2023,S01,187.354,,All Items,,,1
CUUSN400SA0      ,2023,S02,190.528,,All Items,,,2
CUUSN400SA0      ,2023,S03,188.941,,All Items,,,3
CUUSN400SA0      ,2024,S01,193.555,,All Items,,,1
CUUSN400SA0      ,2024,S02,194.142,,All Items,,,2
CUUSN400SA0      ,2024,S03,193.848,,All Items,,,3
CUUSN400SA0      ,2025,S01,197.82,,All Items,,,1
CUUSN400SA0      ,2025,S02,200.271,,All Items,,,2
CUUSN400SA0      ,2025,S03,198.934,,All Items,,,3
CUUSS000AA0      ,2023,S01,277.752,,All Items,,,1
CUUSS000AA0      ,2023,S02,282.265,,All Items,,,2
CUUSS000AA0      ,2023,S03,280.008,,All Items,,,3
CUUSS000AA0      ,2024,S01,287.349,,All Items,,,1
CUUSS000AA0      ,2024,S02,290.583,,All Items,,,2
CUUSS000AA0      ,2024,S03,288.966,,All Items,,,3
CUUSS000AA0      ,2025,S01,295.004,,All Items,,,1
CUUSS000AA0      ,2025,S02,298.094,,All Items,,,2
CUUSS000AA0      ,2025,S03,296.409,,All Items,,,3
CUUSS000SA0      ,2023,S01,277.752,,All Items,,,1
CUUSS000SA0      ,2023,S02,282.265,,All Items,,,2
CUUSS000SA0      ,2023,S03,280.008,,All Items,,,3
CUUSS000SA0      ,2024,S01,287.349,,All Items,,,1
CUUSS000SA0      ,2024,S02,290.583,,All Items,,,2
CUUSS000SA0      ,2024,S03,288.966,,All Items,,,3
CUUSS000SA0      ,2025,S01,295.004,,All Items,,,1
CUUSS000SA0      ,2025,S02,298.094,,All Items,,,2
CUUSS000SA0      ,2025,S03,296.409,,All Items,,,3
CUUSS100AA0      ,2023,S01,486.673,,All Items,,,1
CUUSS100AA0      ,2023,S02,493.734,,All Items,,,2
CUUSS100AA0      ,2023,S03,490.203,,All Items,,,3
CUUSS100AA0      ,2024,S01,503.948,,All Items,,,1
CUUSS100AA0      ,2024,S02,512.258,,All Items,,,2
CUUSS100AA0      ,2024,S03,508.103,,All Items,,,3
CUUSS100AA0      ,2025,S01,521.935,,All Items,,,1
CUUSS100AA0      ,2025,S02,528.431,,All Items,,,2
CUUSS100AA0      ,2025,S03,524.888,,All Items,,,3
CUUSS100SA0      ,2023,S01,314.959,,All Items,,,1
CUUSS100SA0      ,2023,S02,319.529,,All Items,,,2
CUUSS100SA0      ,2023,S03,317.244,,All Items,,,3
CUUSS100SA0      ,2024,S01,326.139,,All Items,,,1
CUUSS100SA0      ,2024,S02,331.517,,All Items,,,2
CUUSS100SA0      ,2024,S03,328.828,,All Items,,,3
CUUSS100SA0      ,2025,S01,337.78,,All Items,,,1
CUUSS100SA0      ,2025,S02,341.983,,All Items,,,2
CUUSS100SA0      ,2025,S03,339.69,,All Items,,,3
CUUSS11AAA0      ,2023,S01,944.153,,All Items,,,1
CUUSS11AAA0      ,2023,S02,950.994,,All Items,,,2
CUUSS11AAA0      ,2023,S03,947.573,,All Items,,,3
CUUSS11AAA0      ,2024,S01,974.204,,All Items,,,1
CUUSS11AAA0      ,2024,S02,981.171,,All Items,,,2
CUUSS11AAA0      ,2024,S03,977.687,,All Items,,,3
CUUSS11AAA0      ,2025,S01,1006.152,,All Items,,,1
CUUSS11AAA0      ,2025,S02,1010.752,,All Items,,,2
CUUSS11AAA0      ,2025,S03,1008.243,,All Items,,,3
CUUSS11ASA0      ,2023,S01,324.839,,All Items,,,1
CUUSS11ASA0      ,2023,S02,327.192,,All Items,,,2
CUUSS11ASA0      ,2023,S03,326.016,,All Items,,,3
CUUSS11ASA0      ,2024,S01,335.178,,All Items,,,1
CUUSS11ASA0      ,2024,S02,337.575,,All Items,,,2
CUUSS11ASA0      ,2024,S03,336.376,,All Items,,,3
CUUSS11ASA0      ,2025,S01,346.17,,All Items,,,1
CUUSS11ASA0      ,2025,S02,347.753,,All Items,,,2
CUUSS11ASA0      ,2025,S03,346.889,,All Items,,,3
CUUSS12AAA0      ,2023,S01,923.625,,All Items,,,1
CUUSS12AAA0      ,2023,S02,938.078,,All Items,,,2
