series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change
CUUR0000SEFF01   ,2023,M03,191.668,,Food,186.18,2.95
CUUR0000SEFF01   ,2023,M04,192.578,,Food,191.275,0.68
CUUR0000SEFF01   ,2023,M05,193.066,,Food,194.465,-0.72
CUUR0000SEFF01   ,2023,M06,194.307,,Food,197.109,-1.42
CUUR0000SEFF01   ,2023,M07,192.199,,Food,198.1,-2.98
CUUR0000SEFF01   ,2023,M08,194.79,,Food,199.087,-2.16
CUUR0000SEFF01   ,2023,M09,194.99,,Food,196.431,-0.73
CUUR0000SEFF01   ,2023,M10,195.575,,Food,194.861,0.37
CUUR0000SEFF01   ,2023,M11,194.86,,Food,193.655,0.62
CUUR0000SEFF01   ,2023,M12,195.061,,Food,190.212,2.55
CUUR0000SEFF01   ,2023,M13,193.695,,Food,192.413,0.67
CUUR0000SEFF01   ,2024,M01,194.666,,Food,192.83,0.95
CUUR0000SEFF01   ,2024,M02,192.132,,Food,191.668,0.24
CUUR0000SEFF01   ,2024,M03,195.597,,Food,192.578,1.57
CUUR0000SEFF01   ,2024,M04,193.963,,Food,193.066,0.46
CUUR0000SEFF01   ,2024,M05,195.816,,Food,194.307,0.78
CUUR0000SEFF01   ,2024,M06,195.345,,Food,192.199,1.64
CUUR0000SEFF01   ,2024,M07,195.548,,Food,194.79,0.39
CUUR0000SEFF01   ,2024,M08,196.881,,Food,194.99,0.97
CUUR0000SEFF01   ,2024,M09,197.305,,Food,195.575,0.88
CUUR0000SEFF01   ,2024,M10,197.634,,Food,194.86,1.42
CUUR0000SEFF01   ,2024,M11,196.818,,Food,195.061,0.9
CUUR0000SEFF01   ,2024,M12,197.427,,Food,193.695,1.93
CUUR0000SEFF01   ,2024,M13,195.761,,Food,194.666,0.56
CUUR0000SEFF01   ,2025,M01,196.374,,Food,192.132,2.21
CUUR0000SEFF01   ,2025,M02,196.19,,Food,195.597,0.3
CUUR0000SEFF01   ,2025,M03,198.168,,Food,193.963,2.17
CUUR0000SEFF01   ,2025,M04,199.157,,Food,195.816,1.71
CUUR0000SEFF01   ,2025,M05,200.389,,Food,195.345,2.58
CUUR0000SEFF01   ,2025,M06,202.872,,Food,195.548,3.75
CUUR0000SEFF01   ,2025,M07,202.084,,Food,196.881,2.64
CUUR0000SEFF01   ,2025,M08,202.401,,Food,197.305,2.58
CUUR0000SEFF01   ,2025,M09,200.24,,Food,197.634,1.32
CUUR0000SEFF01   ,2025,M10,,X,Food,196.818,
CUUR0000SEFF01   ,2025,M11,199.458,,Food,197.427,1.03
CUUR0000SEFF01   ,2025,M12,199.753,,Food,195.761,2.04
CUUR0000SEFF01   ,2025,M13,199.735,,Food,196.374,1.71
CUUR0000SEFF02   ,2022,M01,173.654,,Food,,
CUUR0000SEFF02   ,2022,M02,175.812,,Food,,
CUUR0000SEFF02   ,2022,M03,178.389,,Food,,
CUUR0000SEFF02   ,2022,M04,179.928,,Food,,
CUUR0000SEFF02   ,2022,M05,187.833,,Food,,
CUUR0000SEFF02   ,2022,M06,189.643,,Food,,
CUUR0000SEFF02   ,2022,M07,190.821,,Food,,
CUUR0000SEFF02   ,2022,M08,195.155,,Food,,
CUUR0000SEFF02   ,2022,M09,197.642,,Food,,
CUUR0000SEFF02   ,2022,M10,197.577,,Food,,
CUUR0000SEFF02   ,2022,M11,195.503,,Food,,
CUUR0000SEFF02   ,2022,M12,194.053,,Food,,
CUUR0000SEFF02   ,2022,M13,188.001,,Food,173.654,8.26
CUUR0000SEFF02   ,2023,M01,198.27,,Food,175.812,12.77
CUUR0000SEFF02   ,2023,M02,197.958,,Food,178.389,10.97
CUUR0000SEFF02   ,2023,M03,199.114,,Food,179.928,10.66
CUUR0000SEFF02   ,2023,M04,201.327,,Food,187.833,7.18
CUUR0000SEFF02   ,2023,M05,200.862,,Food,189.643,5.92
CUUR0000SEFF02   ,2023,M06,204.151,,Food,190.821,6.99
CUUR0000SEFF02   ,2023,M07,208.768,,Food,195.155,6.98
CUUR0000SEFF02   ,2023,M08,207.911,,Food,197.642,5.2
CUUR0000SEFF02   ,2023,M09,210.832,,Food,197.577,6.71
CUUR0000SEFF02   ,2023,M10,211.895,,Food,195.503,8.38
CUUR0000SEFF02   ,2023,M11,205.275,,Food,194.053,5.78
CUUR0000SEFF02   ,2023,M12,200.494,,Food,188.001,6.65
CUUR0000SEFF02   ,2023,M13,203.905,,Food,198.27,2.84
CUUR0000SEFF02   ,2024,M01,205.629,,Food,197.958,3.88
CUUR0000SEFF02   ,2024,M02,203.18,,Food,199.114,2.04
CUUR0000SEFF02   ,2024,M03,203.511,,Food,201.327,1.08
CUUR0000SEFF02   ,2024,M04,204.781,,Food,200.862,1.95
CUUR0000SEFF02   ,2024,M05,201.224,,Food,204.151,-1.43
CUUR0000SEFF02   ,2024,M06,203.149,,Food,208.768,-2.69
CUUR0000SEFF02   ,2024,M07,204.037,,Food,207.911,-1.86
CUUR0000SEFF02   ,2024,M08,208.823,,Food,210.832,-0.95
CUUR0000SEFF02   ,2024,M09,206.161,,Food,211.895,-2.71
CUUR0000SEFF02   ,2024,M10,203.682,,Food,205.275,-0.78
CUUR0000SEFF02   ,2024,M11,201.396,,Food,200.494,0.45
CUUR0000SEFF02   ,2024,M12,200.262,,Food,203.905,-1.79
CUUR0000SEFF02   ,2024,M13,203.82,,Food,205.629,-0.88
CUUR0000SEFF02   ,2025,M01,201.36,,Food,203.18,-0.9
CUUR0000SEFF02   ,2025,M02,199.198,,Food,203.511,-2.12
CUUR0000SEFF02   ,2025,M03,201.635,,Food,204.781,-1.54
CUUR0000SEFF02   ,2025,M04,206.261,,Food,201.224,2.5
CUUR0000SEFF02   ,2025,M05,206.678,,Food,203.149,1.74
CUUR0000SEFF02   ,2025,M06,206.087,,Food,204.037,1.0
CUUR0000SEFF02   ,2025,M07,207.295,,Food,208.823,-0.73
CUUR0000SEFF02   ,2025,M08,203.118,,Food,206.161,-1.48
CUUR0000SEFF02   ,2025,M09,207.413,,Food,203.682,1.83
CUUR0000SEFF02   ,2025,M10,,X,Food,201.396,
CUUR0000SEFF02   ,2025,M11,203.172,,Food,200.262,1.45
CUUR0000SEFF02   ,2025,M12,204.669,,Food,203.82,0.42
CUUR0000SEFF02   ,2025,M13,204.262,,Food,201.36,1.44
CUUR0000SEFG     ,2022,M01,343.868,,Food,,
CUUR0000SEFG     ,2022,M02,344.518,,Food,,
CUUR0000SEFG     ,2022,M03,347.215,,Food,,
CUUR0000SEFG     ,2022,M04,350.492,,Food,,
CUUR0000SEFG     ,2022,M05,358.446,,Food,,
CUUR0000SEFG     ,2022,M06,360.244,,Food,,
CUUR0000SEFG     ,2022,M07,358.193,,Food,,
CUUR0000SEFG     ,2022,M08,357.561,,Food,,
CUUR0000SEFG     ,2022,M09,359.5,,Food,,
CUUR0000SEFG     ,2022,M10,358.913,,Food,,
CUUR0000SEFG     ,2022,M11,359.506,,Food,,
CUUR0000SEFG     ,2022,M12,356.452,,Food,,
CUUR0000SEFG     ,2022,M13,354.576,,Food,343.868,3.11
CUUR0000SEFG     ,2023,M01,357.719,,Food,344.518,3.83
CUUR0000SEFG     ,2023,M02,360.246,,Food,347.215,3.75
CUUR0000SEFG     ,2023,M03,356.279,,Food,350.492,1.65
CUUR0000SEFG     ,2023,M04,357.389,,Food,358.446,-0.29
CUUR0000SEFG     ,2023,M05,354.525,,Food,360.244,-1.59
CUUR0000SEFG     ,2023,M06,357.044,,Food,358.193,-0.32
CUUR0000SEFG     ,2023,M07,355.236,,Food,357.561,-0.65
CUUR0000SEFG     ,2023,M08,357.852,,Food,359.5,-0.46
CUUR0000SEFG     ,2023,M09,354.079,,Food,358.913,-1.35
CUUR0000SEFG     ,2023,M10,352.376,,Food,359.506,-1.98
CUUR0000SEFG     ,2023,M11,354.148,,Food,356.452,-0.65
CUUR0000SEFG     ,2023,M12,351.3,,Food,354.576,-0.92
CUUR0000SEFG     ,2023,M13,355.683,,Food,357.719,-0.57
CUUR0000SEFG     ,2024,M01,348.419,,Food,360.246,-3.28
CUUR0000SEFG     ,2024,M02,346.123,,Food,356.279,-2.85
CUUR0000SEFG     ,2024,M03,347.077,,Food,357.389,-2.89
CUUR0000SEFG     ,2024,M04,349.925,,Food,354.525,-1.3
CUUR0000SEFG     ,2024,M05,351.067,,Food,357.044,-1.67
CUUR0000SEFG     ,2024,M06,353.556,,Food,355.236,-0.47
CUUR0000SEFG     ,2024,M07,349.664,,Food,357.852,-2.29
CUUR0000SEFG     ,2024,M08,349.629,,Food,354.079,-1.26
CUUR0000SEFG     ,2024,M09,349.34,,Food,352.376,-0.86
CUUR0000SEFG     ,2024,M10,347.013,,Food,354.148,-2.01
CUUR0000SEFG     ,2024,M11,348.166,,Food,351.3,-0.89
CUUR0000SEFG     ,2024,M12,348.827,,Food,355.683,-1.93
CUUR0000SEFG     ,2024,M13,349.067,,Food,348.419,0.19
CUUR0000SEFG     ,2025,M01,351.718,,Food,346.123,1.62
CUUR0000SEFG     ,2025,M02,352.505,,Food,347.077,1.56
CUUR0000SEFG     ,2025,M03,347.681,,Food,349.925,-0.64
CUUR0000SEFG     ,2025,M04,352.313,,Food,351.067,0.35
CUUR0000SEFG     ,2025,M05,355.433,,Food,353.556,0.53
CUUR0000SEFG     ,2025,M06,356.657,,Food,349.664,2.0
CUUR0000SEFG     ,2025,M07,355.725,,Food,349.629,1.74
CUUR0000SEFG     ,2025,M08,357.75,,Food,349.34,2.41
CUUR0000SEFG     ,2025,M09,356.659,,Food,347.013,2.78
CUUR0000SEFG     ,2025,M10,,X,Food,348.166,
CUUR0000SEFG     ,2025,M11,366.348,,Food,348.827,5.02
CUUR0000SEFG     ,2025,M12,364.196,,Food,349.067,4.33
CUUR0000SEFG     ,2025,M13,356.09,,Food,351.718,1.24
CUUR0000SEFG01   ,2022,M01,220.733,,Food,,
CUUR0000SEFG01   ,2022,M02,219.198,,Food,,
CUUR0000SEFG01   ,2022,M03,222.437,,Food,,
CUUR0000SEFG01   ,2022,M04,224.402,,Food,,
CUUR0000SEFG01   ,2022,M05,229.367,,Food,,
CUUR0000SEFG01   ,2022,M06,228.491,,Food,,
CUUR0000SEFG01   ,2022,M07,228.731,,Food,,
CUUR0000SEFG01   ,2022,M08,227.283,,Food,,
CUUR0000SEFG01   ,2022,M09,227.964,,Food,,
CUUR0000SEFG01   ,2022,M10,229.389,,Food,,
CUUR0000SEFG01   ,2022,M11,226.237,,Food,,
CUUR0000SEFG01   ,2022,M12,223.947,,Food,,
CUUR0000SEFG01   ,2022,M13,225.682,,Food,220.733,2.24
CUUR0000SEFG01   ,2023,M01,227.546,,Food,219.198,3.81
CUUR0000SEFG01   ,2023,M02,228.047,,Food,222.437,2.52
CUUR0000SEFG01   ,2023,M03,226.775,,Food,224.402,1.06
CUUR0000SEFG01   ,2023,M04,226.747,,Food,229.367,-1.14
CUUR0000SEFG01   ,2023,M05,224.813,,Food,228.491,-1.61
CUUR0000SEFG01   ,2023,M06,225.314,,Food,228.731,-1.49
CUUR0000SEFG01   ,2023,M07,222.893,,Food,227.283,-1.93
CUUR0000SEFG01   ,2023,M08,224.06,,Food,227.964,-1.71
CUUR0000SEFG01   ,2023,M09,221.115,,Food,229.389,-3.61
CUUR0000SEFG01   ,2023,M10,221.113,,Food,226.237,-2.26
CUUR0000SEFG01   ,2023,M11,220.513,,Food,223.947,-1.53
CUUR0000SEFG01   ,2023,M12,218.341,,Food,225.682,-3.25
CUUR0000SEFG01   ,2023,M13,223.94,,Food,227.546,-1.58
CUUR0000SEFG01   ,2024,M01,218.637,,Food,228.047,-4.13
CUUR0000SEFG01   ,2024,M02,219.535,,Food,226.775,-3.19
CUUR0000SEFG01   ,2024,M03,219.688,,Food,226.747,-3.11
CUUR0000SEFG01   ,2024,M04,220.703,,Food,224.813,-1.83
CUUR0000SEFG01   ,2024,M05,218.895,,Food,225.314,-2.85
CUUR0000SEFG01   ,2024,M06,223.554,,Food,222.893,0.3
CUUR0000SEFG01   ,2024,M07,218.169,,Food,224.06,-2.63
CUUR0000SEFG01   ,2024,M08,218.028,,Food,221.115,-1.4
CUUR0000SEFG01   ,2024,M09,218.129,,Food,221.113,-1.35
CUUR0000SEFG01   ,2024,M10,218.278,,Food,220.513,-1.01
CUUR0000SEFG01   ,2024,M11,218.69,,Food,218.341,0.16
CUUR0000SEFG01   ,2024,M12,218.224,,Food,223.94,-2.55
CUUR0000SEFG01   ,2024,M13,219.211,,Food,218.637,0.26
CUUR0000SEFG01   ,2025,M01,221.681,,Food,219.535,0.98
CUUR0000SEFG01   ,2025,M02,221.916,,Food,219.688,1.01
CUUR0000SEFG01   ,2025,M03,221.069,,Food,220.703,0.17
CUUR0000SEFG01   ,2025,M04,222.835,,Food,218.895,1.8
CUUR0000SEFG01   ,2025,M05,222.848,,Food,223.554,-0.32
CUUR0000SEFG01   ,2025,M06,224.377,,Food,218.169,2.85
CUUR0000SEFG01   ,2025,M07,223.282,,Food,218.028,2.41
CUUR0000SEFG01   ,2025,M08,223.851,,Food,218.129,2.62
CUUR0000SEFG01   ,2025,M09,224.597,,Food,218.278,2.89
CUUR0000SEFG01   ,2025,M10,,X,Food,218.69,
CUUR0000SEFG01   ,2025,M11,228.899,,Food,218.224,4.89
CUUR0000SEFG01   ,2025,M12,226.166,,Food,219.211,3.17
CUUR0000SEFG01   ,2025,M13,223.775,,Food,221.681,0.94
CUUR0000SEFG02   ,2022,M01,166.105,,Food,,
CUUR0000SEFG02   ,2022,M02,167.968,,Food,,
CUUR0000SEFG02   ,2022,M03,168.075,,Food,,
CUUR0000SEFG02   ,2022,M04,169.768,,Food,,
CUUR0000SEFG02   ,2022,M05,173.722,,Food,,
CUUR0000SEFG02   ,2022,M06,176.2,,Food,,
CUUR0000SEFG02   ,2022,M07,173.975,,Food,,
CUUR0000SEFG02   ,2022,M08,174.496,,Food,,
CUUR0000SEFG02   ,2022,M09,175.88,,Food,,
CUUR0000SEFG02   ,2022,M10,174.167,,Food,,
CUUR0000SEFG02   ,2022,M11,177.256,,Food,,
CUUR0000SEFG02   ,2022,M12,176.042,,Food,,
CUUR0000SEFG02   ,2022,M13,172.805,,Food,166.105,4.03
CUUR0000SEFG02   ,2023,M01,174.6,,Food,167.968,3.95
CUUR0000SEFG02   ,2023,M02,176.649,,Food,168.075,5.1
CUUR0000SEFG02   ,2023,M03,173.791,,Food,169.768,2.37
CUUR0000SEFG02   ,2023,M04,174.874,,Food,173.722,0.66
CUUR0000SEFG02   ,2023,M05,173.558,,Food,176.2,-1.5
CUUR0000SEFG02   ,2023,M06,175.6,,Food,173.975,0.93
CUUR0000SEFG02   ,2023,M07,175.656,,Food,174.496,0.66
CUUR0000SEFG02   ,2023,M08,177.299,,Food,175.88,0.81
CUUR0000SEFG02   ,2023,M09,175.86,,Food,174.167,0.97
CUUR0000SEFG02   ,2023,M10,174.231,,Food,177.256,-1.71
CUUR0000SEFG02   ,2023,M11,176.37,,Food,176.042,0.19
CUUR0000SEFG02   ,2023,M12,175.245,,Food,172.805,1.41
CUUR0000SEFG02   ,2023,M13,175.311,,Food,174.6,0.41
CUUR0000SEFG02   ,2024,M01,172.31,,Food,176.649,-2.46
CUUR0000SEFG02   ,2024,M02,169.497,,Food,173.791,-2.47
CUUR0000SEFG02   ,2024,M03,170.289,,Food,174.874,-2.62
CUUR0000SEFG02   ,2024,M04,172.251,,Food,173.558,-0.75
CUUR0000SEFG02   ,2024,M05,174.627,,Food,175.6,-0.55
CUUR0000SEFG02   ,2024,M06,173.636,,Food,175.656,-1.15
CUUR0000SEFG02   ,2024,M07,173.823,,Food,177.299,-1.96
CUUR0000SEFG02   ,2024,M08,173.891,,Food,175.86,-1.12
CUUR0000SEFG02   ,2024,M09,173.545,,Food,174.231,-0.39
CUUR0000SEFG02   ,2024,M10,171.24,,Food,176.37,-2.91
CUUR0000SEFG02   ,2024,M11,172.033,,Food,175.245,-1.83
CUUR0000SEFG02   ,2024,M12,172.992,,Food,175.311,-1.32
CUUR0000SEFG02   ,2024,M13,172.511,,Food,172.31,0.12
CUUR0000SEFG02   ,2025,M01,172.63,,Food,169.497,1.85
CUUR0000SEFG02   ,2025,M02,173.301,,Food,170.289,1.77
CUUR0000SEFG02   ,2025,M03,168.541,,Food,172.251,-2.15
CUUR0000SEFG02   ,2025,M04,172.072,,Food,174.627,-1.46
CUUR0000SEFG02   ,2025,M05,175.733,,Food,173.636,1.21
CUUR0000SEFG02   ,2025,M06,175.508,,Food,173.823,0.97
CUUR0000SEFG02   ,2025,M07,175.603,,Food,173.891,0.98
CUUR0000SEFG02   ,2025,M08,177.369,,Food,173.545,2.2
CUUR0000SEFG02   ,2025,M09,175.271,,Food,171.24,2.35
CUUR0000SEFG02   ,2025,M10,,X,Food,172.033,
CUUR0000SEFG02   ,2025,M11,181.993,,Food,172.992,5.2
CUUR0000SEFG02   ,2025,M12,182.438,,Food,172.511,5.75
CUUR0000SEFG02   ,2025,M13,175.496,,Food,172.63,1.66
CUUR0000SEFH     ,2022,M01,238.225,,Food,,
CUUR0000SEFH     ,2022,M02,243.365,,Food,,
CUUR0000SEFH     ,2022,M03,247.902,,Food,,
CUUR0000SEFH     ,2022,M04,273.464,,Food,,
CUUR0000SEFH     ,2022,M05,287.261,,Food,,
CUUR0000SEFH     ,2022,M06,288.109,,Food,,
CUUR0000SEFH     ,2022,M07,300.515,,Food,,
CUUR0000SEFH     ,2022,M08,309.183,,Food,,
CUUR0000SEFH     ,2022,M09,298.22,,Food,,
CUUR0000SEFH     ,2022,M10,328.423,,Food,,
CUUR0000SEFH     ,2022,M11,336.064,,Food,,
CUUR0000SEFH     ,2022,M12,373.379,,Food,,
CUUR0000SEFH     ,2022,M13,293.676,,Food,238.225,23.28
CUUR0000SEFH     ,2023,M01,405.153,,Food,243.365,66.48
CUUR0000SEFH     ,2023,M02,378.199,,Food,247.902,52.56
CUUR0000SEFH     ,2023,M03,337.068,,Food,273.464,23.26
CUUR0000SEFH     ,2023,M04,332.046,,Food,287.261,15.59
CUUR0000SEFH     ,2023,M05,286.21,,Food,288.109,-0.66
CUUR0000SEFH     ,2023,M06,265.399,,Food,300.515,-11.69
CUUR0000SEFH     ,2023,M07,259.462,,Food,309.183,-16.08
CUUR0000SEFH     ,2023,M08,252.907,,Food,298.22,-15.19
CUUR0000SEFH     ,2023,M09,255.116,,Food,328.423,-22.32
CUUR0000SEFH     ,2023,M10,255.489,,Food,336.064,-23.98
CUUR0000SEFH     ,2023,M11,261.105,,Food,373.379,-30.07
CUUR0000SEFH     ,2023,M12,284.388,,Food,293.676,-3.16
CUUR0000SEFH     ,2023,M13,297.712,,Food,405.153,-26.52
CUUR0000SEFH     ,2024,M01,289.4,,Food,378.199,-23.48
CUUR0000SEFH     ,2024,M02,313.792,,Food,337.068,-6.91
CUUR0000SEFH     ,2024,M03,314.27,,Food,332.046,-5.35
CUUR0000SEFH     ,2024,M04,302.09,,Food,286.21,5.55
CUUR0000SEFH     ,2024,M05,294.913,,Food,265.399,11.12
CUUR0000SEFH     ,2024,M06,292.475,,Food,259.462,12.72
CUUR0000SEFH     ,2024,M07,309.048,,Food,252.907,22.2
CUUR0000SEFH     ,2024,M08,323.929,,Food,255.116,26.97
CUUR0000SEFH     ,2024,M09,356.19,,Food,255.489,39.42
CUUR0000SEFH     ,2024,M10,333.047,,Food,261.105,27.55
CUUR0000SEFH     ,2024,M11,359.058,,Food,284.388,26.26
CUUR0000SEFH     ,2024,M12,389.077,,Food,297.712,30.69
CUUR0000SEFH     ,2024,M13,323.107,,Food,289.4,11.65
CUUR0000SEFH     ,2025,M01,442.773,,Food,313.792,41.1
CUUR0000SEFH     ,2025,M02,498.223,,Food,314.27,58.53
CUUR0000SEFH     ,2025,M03,504.205,,Food,302.09,66.91
CUUR0000SEFH     ,2025,M04,451.154,,Food,294.913,52.98
CUUR0000SEFH     ,2025,M05,417.195,,Food,292.475,42.64
CUUR0000SEFH     ,2025,M06,372.296,,Food,309.048,20.47
CUUR0000SEFH     ,2025,M07,359.678,,Food,323.929,11.04
CUUR0000SEFH     ,2025,M08,359.131,,Food,356.19,0.83
CUUR0000SEFH     ,2025,M09,351.693,,Food,333.047,5.6
CUUR0000SEFH     ,2025,M10,,X,Food,359.058,
CUUR0000SEFH     ,2025,M11,311.513,,Food,389.077,-19.94
CUUR0000SEFH     ,2025,M12,307.876,,Food,323.107,-4.71
CUUR0000SEFH     ,2025,M13,397.794,,Food,442.773,-10.16
CUUR0000SEFJ     ,2022,M01,238.675,,Food,,
CUUR0000SEFJ     ,2022,M02,242.386,,Food,,
CUUR0000SEFJ     ,2022,M03,245.258,,Food,,
CUUR0000SEFJ     ,2022,M04,251.03,,Food,,
CUUR0000SEFJ     ,2022,M05,257.678,,Food,,
CUUR0000SEFJ     ,2022,M06,261.255,,Food,,
CUUR0000SEFJ     ,2022,M07,265.638,,Food,,
CUUR0000SEFJ     ,2022,M08,267.461,,Food,,
CUUR0000SEFJ     ,2022,M09,268.793,,Food,,
CUUR0000SEFJ     ,2022,M10,269.355,,Food,,
CUUR0000SEFJ     ,2022,M11,271.307,,Food,,
CUUR0000SEFJ     ,2022,M12,271.376,,Food,,
CUUR0000SEFJ     ,2022,M13,259.184,,Food,238.675,8.59
CUUR0000SEFJ     ,2023,M01,272.04,,Food,242.386,12.23
CUUR0000SEFJ     ,2023,M02,272.271,,Food,245.258,11.01
CUUR0000SEFJ     ,2023,M03,271.384,,Food,251.03,8.11
CUUR0000SEFJ     ,2023,M04,271.102,,Food,257.678,5.21
CUUR0000SEFJ     ,2023,M05,269.573,,Food,261.255,3.18
CUUR0000SEFJ     ,2023,M06,268.338,,Food,265.638,1.02
CUUR0000SEFJ     ,2023,M07,269.143,,Food,267.461,0.63
CUUR0000SEFJ     ,2023,M08,268.281,,Food,268.793,-0.19
CUUR0000SEFJ     ,2023,M09,268.377,,Food,269.355,-0.36
CUUR0000SEFJ     ,2023,M10,268.326,,Food,271.307,-1.1
CUUR0000SEFJ     ,2023,M11,267.609,,Food,271.376,-1.39
CUUR0000SEFJ     ,2023,M12,267.889,,Food,259.184,3.36
CUUR0000SEFJ     ,2023,M13,269.528,,Food,272.04,-0.92
CUUR0000SEFJ     ,2024,M01,268.941,,Food,272.271,-1.22
CUUR0000SEFJ     ,2024,M02,267.334,,Food,271.384,-1.49
CUUR0000SEFJ     ,2024,M03,266.274,,Food,271.102,-1.78
CUUR0000SEFJ     ,2024,M04,267.474,,Food,269.573,-0.78
CUUR0000SEFJ     ,2024,M05,266.749,,Food,268.338,-0.59
CUUR0000SEFJ     ,2024,M06,268.098,,Food,269.143,-0.39
CUUR0000SEFJ     ,2024,M07,268.653,,Food,268.281,0.14
CUUR0000SEFJ     ,2024,M08,269.468,,Food,268.377,0.41
CUUR0000SEFJ     ,2024,M09,269.643,,Food,268.326,0.49
CUUR0000SEFJ     ,2024,M10,271.695,,Food,267.609,1.53
CUUR0000SEFJ     ,2024,M11,270.819,,Food,267.889,1.09
CUUR0000SEFJ     ,2024,M12,271.358,,Food,269.528,0.68
CUUR0000SEFJ     ,2024,M13,268.876,,Food,268.941,-0.02
CUUR0000SEFJ     ,2025,M01,272.038,,Food,267.334,1.76
CUUR0000SEFJ     ,2025,M02,269.432,,Food,266.274,1.19
CUUR0000SEFJ     ,2025,M03,272.244,,Food,267.474,1.78
CUUR0000SEFJ     ,2025,M04,271.75,,Food,266.749,1.87
CUUR0000SEFJ     ,2025,M05,271.348,,Food,268.098,1.21
CUUR0000SEFJ     ,2025,M06,270.626,,Food,268.653,0.73
CUUR0000SEFJ     ,2025,M07,272.586,,Food,269.468,1.16
CUUR0000SEFJ     ,2025,M08,272.84,,Food,269.643,1.19
CUUR0000SEFJ     ,2025,M09,271.583,,Food,271.695,-0.04
CUUR0000SEFJ     ,2025,M10,,X,Food,270.819,
CUUR0000SEFJ     ,2025,M11,266.491,,Food,271.358,-1.79
CUUR0000SEFJ     ,2025,M12,268.951,,Food,268.876,0.03
CUUR0000SEFJ     ,2025,M13,270.899,,Food,272.038,-0.42
CUUR0000SEFJ01   ,2022,M01,161.713,,Food,,
CUUR0000SEFJ01   ,2022,M02,165.941,,Food,,
CUUR0000SEFJ01   ,2022,M03,167.724,,Food,,
CUUR0000SEFJ01   ,2022,M04,173.158,,Food,,
CUUR0000SEFJ01   ,2022,M05,178.025,,Food,,
CUUR0000SEFJ01   ,2022,M06,178.856,,Food,,
CUUR0000SEFJ01   ,2022,M07,179.209,,Food,,
CUUR0000SEFJ01   ,2022,M08,180.113,,Food,,
CUUR0000SEFJ01   ,2022,M09,178.295,,Food,,
CUUR0000SEFJ01   ,2022,M10,178.172,,Food,,
CUUR0000SEFJ01   ,2022,M11,180.187,,Food,,
CUUR0000SEFJ01   ,2022,M12,180.048,,Food,,
CUUR0000SEFJ01   ,2022,M13,175.12,,Food,161.713,8.29
CUUR0000SEFJ01   ,2023,M01,179.482,,Food,165.941,8.16
CUUR0000SEFJ01   ,2023,M02,179.36,,Food,167.724,6.94
CUUR0000SEFJ01   ,2023,M03,176.994,,Food,173.158,2.22
CUUR0000SEFJ01   ,2023,M04,175.86,,Food,178.025,-1.22
CUUR0000SEFJ01   ,2023,M05,176.564,,Food,178.856,-1.28
CUUR0000SEFJ01   ,2023,M06,175.416,,Food,179.209,-2.12
CUUR0000SEFJ01   ,2023,M07,173.791,,Food,180.113,-3.51
CUUR0000SEFJ01   ,2023,M08,173.731,,Food,178.295,-2.56
CUUR0000SEFJ01   ,2023,M09,174.62,,Food,178.172,-1.99
CUUR0000SEFJ01   ,2023,M10,175.364,,Food,180.187,-2.68
CUUR0000SEFJ01   ,2023,M11,175.83,,Food,180.048,-2.34
CUUR0000SEFJ01   ,2023,M12,176.731,,Food,175.12,0.92
CUUR0000SEFJ01   ,2023,M13,176.145,,Food,179.482,-1.86
CUUR0000SEFJ01   ,2024,M01,175.241,,Food,179.36,-2.3
CUUR0000SEFJ01   ,2024,M02,174.823,,Food,176.994,-1.23
CUUR0000SEFJ01   ,2024,M03,174.122,,Food,175.86,-0.99
CUUR0000SEFJ01   ,2024,M04,173.711,,Food,176.564,-1.62
CUUR0000SEFJ01   ,2024,M05,172.936,,Food,175.416,-1.41
CUUR0000SEFJ01   ,2024,M06,173.621,,Food,173.791,-0.1
CUUR0000SEFJ01   ,2024,M07,175.938,,Food,173.731,1.27
CUUR0000SEFJ01   ,2024,M08,177.126,,Food,174.62,1.44
CUUR0000SEFJ01   ,2024,M09,175.953,,Food,175.364,0.34
CUUR0000SEFJ01   ,2024,M10,177.754,,Food,175.83,1.09
CUUR0000SEFJ01   ,2024,M11,179.622,,Food,176.731,1.64
CUUR0000SEFJ01   ,2024,M12,180.093,,Food,176.145,2.24
CUUR0000SEFJ01   ,2024,M13,175.912,,Food,175.241,0.38
CUUR0000SEFJ01   ,2025,M01,178.401,,Food,174.823,2.05
CUUR0000SEFJ01   ,2025,M02,177.38,,Food,174.122,1.87
CUUR0000SEFJ01   ,2025,M03,179.24,,Food,173.711,3.18
CUUR0000SEFJ01   ,2025,M04,180.51,,Food,172.936,4.38
CUUR0000SEFJ01   ,2025,M05,178.574,,Food,173.621,2.85
CUUR0000SEFJ01   ,2025,M06,177.239,,Food,175.938,0.74
CUUR0000SEFJ01   ,2025,M07,180.534,,Food,177.126,1.92
CUUR0000SEFJ01   ,2025,M08,180.088,,Food,175.953,2.35
CUUR0000SEFJ01   ,2025,M09,179.651,,Food,177.754,1.07
CUUR0000SEFJ01   ,2025,M10,,X,Food,179.622,
CUUR0000SEFJ01   ,2025,M11,178.184,,Food,180.093,-1.06
CUUR0000SEFJ01   ,2025,M12,178.349,,Food,175.912,1.39
CUUR0000SEFJ01   ,2025,M13,178.923,,Food,178.401,0.29
