hs_code,cpi_category
29061950,Other
29062100,Other
29062910,Other
29062920,Other
29062930,Other
29062960,Other
29071100,Other
29071200,Other
29071300,Other
29071510,Other
29071530,Other
29071560,Other
29071910,Other
29071920,Other
29071940,Other
29071961,Other
29071980,Other
29072100,Other
29072210,All Other Services Goods
29072250,All Other Services Goods
29072300,Other
29072905,Other
29072910,Other
29072915,Other
29072925,Other
29072990,Other
29081100,Other
29081905,Other
29081910,Other
29081915,Other
29081920,Other
29081925,Other
29081935,Other
29081960,Other
29089100,Other
29089200,Other
29089903,Other
29089906,Other
29089909,Other
29089912,Other
29089915,Other
29089920,Other
29089925,Other
29089933,Other
29089940,Other
29089980,Other
29089990,Other
29091100,Other
29091914,Other
29091918,Other
29091930,Other
29091960,Other
29092000,Other
29093005,Other
29093007,Other
29093009,Other
29093010,Other
29093020,Other
29093030,Other
29093040,Other
29093060,Other
29094100,Other
29094300,Other
29094401,Other
29094905,Other
29094910,Other
29094915,Other
29094920,Other
29094930,Other
29094960,Other
29095010,Other
29095020,Other
29095040,Other
29095045,Other
29095050,Other
29096010,Other
29096020,Other
29096050,Other
29101000,Other
29102000,Other
29103000,Other
29104000,Other
29105000,Other
29109010,Other
29109020,Other
29109091,Other
29110010,Other
29110050,Other
29121100,Other
29121200,Other
29121910,Other
29121920,Other
29121925,Other
29121930,Other
29121940,Other
29121950,Other
29122100,Other
29122910,Other
29122930,Other
29122960,Other
29124100,Other
29124200,Other
29124910,Other
29124915,Other
29124926,Other
29124955,Other
29124960,Other
29124990,Other
29125010,Commodities Services Special
29125050,Commodities Services Special
29126000,Other
29130020,Other
29130040,Other
29130050,Other
29141110,Other
29141150,Other
29141200,Other
29141300,Other
29141900,Other
29142210,Other
29142220,Other
29142300,Other
29142910,Other
29142930,Other
29142931,Other
29142950,Other
29143100,Other
29143910,Other
29143990,Other
29144010,Other
29144020,Other
29144040,Other
29144060,Other
29144090,Other
29145010,Other
29145030,Other
29145050,Other
29146100,Other
29146200,Transportation
29146910,All Other Services Goods
29146921,Medical
29146960,Other
29146990,Other
29147100,Other
29147910,Other
29147930,Other
29147940,Other
29147960,Other
29147990,Other
29151100,Other
29151200,Other
29151310,Other
29151350,Other
29152100,Other
29152400,Other
29152910,Other
29152920,Other
29152930,Other
29152950,Other
29153100,Other
29153200,Other
29153300,Other
29153600,Other
29153910,Other
29153920,Other
29153931,Other
29153935,Other
29153940,Other
29153945,Other
29153947,Other
29153960,Other
29153970,Other
29153980,Other
29153990,Other
29154010,Other
29154020,Other
29154030,Other
29154050,Other
29155010,Other
29155020,Other
29155050,Other
29156010,Other
29156050,Other
29157001,Food
29159010,Food
29159014,Other
29159018,Transportation
29159020,Transportation
29159050,Transportation
29161100,Other
29161210,Other
29161250,Other
29161300,Other
29161410,Other
29161420,Other
29161510,Other
29161551,Other
29161600,Other
29161910,Other
29161920,Other
29161930,Transportation
29161950,Transportation
29162010,Other
29162050,Transportation
29163111,Other
29163120,Other
29163130,Other
29163150,Other
29163210,Other
29163220,Other
29163410,Other
29163415,Other
29163425,Other
29163455,Other
29163903,Other
29163904,Other
29163906,Other
29163908,Other
29163912,Other
29163915,Other
29163916,Other
29163917,Other
29163921,Transportation
29163946,Transportation
29163977,Other
29163979,Transportation
29171100,Other
29171210,Other
29171220,Other
29171250,Other
29171300,Other
29171410,Transportation
29171450,Transportation
29171910,Other
29171915,Transportation
29171917,Transportation
29171920,Transportation
29171923,Other
29171927,Other
29171930,Other
29171935,Other
29171940,Transportation
29171970,Transportation
29172000,Transportation
29173200,Other
29173300,Other
29173401,Other
29173500,Other
29173600,Other
29173700,Other
29173904,Transportation
29173908,Other
29173912,Other
29173915,Other
29173917,Other
29173920,Transportation
29173930,Transportation
29173970,Transportation
29181110,Other
29181151,Other
29181200,Other
29181310,Other
29181320,Other
29181330,Other
29181350,Other
29181400,Other
29181510,Other
29181550,Other
29181610,Other
29181650,Other
29181700,Other
29181800,Other
29181911,Other
29181912,Other
29181915,Other
29181920,Transportation
29181931,Transportation
29181960,Other
29181990,Transportation
29182110,Other
29182150,Other
29182210,Other
29182250,Other
29182310,Other
29182320,Other
29182330,Other
29182350,Other
29182904,Transportation
29182906,Other
29182908,Other
29182920,Other
29182922,Other
29182925,Other
29182930,Other
29182939,Other
29182965,Transportation
29182975,Transportation
29183010,Other
29183015,Other
29183025,Transportation
29183030,Transportation
29183070,Other
29183090,Transportation
29189100,Other
29189905,Other
29189906,Transportation
29189914,Other
29189918,Other
29189920,Transportation
29189930,Transportation
29189935,Transportation
29189943,Transportation
29189947,Transportation
29189950,Transportation
29191000,Apparel
29199015,Apparel
29199025,Other
29199030,Apparel
29199050,Apparel
29201100,Other
29201910,Other
29201940,Other
29201950,Other
29202100,Other
29202200,Other
29202300,Other
29202400,Other
29202900,Other
29203000,Other
29209010,Medical
29209020,Medical
29209051,Medical
29211100,Other
29211201,Other
29211300,Other
29211400,Other
29211911,Other
29211931,Other
29211961,Other
29212100,Other
29212205,Other
29212210,Other
29212250,Other
29212900,Other
29213005,Other
29213010,Other
29213030,Other
29213050,Other
29214110,Other
29214120,Other
29214210,Other
29214215,Other
29214216,Other
29214218,Other
29214221,Other
29214222,Other
29214223,Other
29214236,Other
29214255,Other
29214265,Other
29214290,Other
29214304,Other
29214308,Other
29214315,Other
29214319,Other
29214322,Other
29214324,Other
29214340,Other
29214390,Other
29214405,Other
29214410,Other
29214420,Other
29214470,Other
29214510,Other
29214520,Other
29214525,Other
29214560,Other
29214590,Other
29214600,Other
29214910,Other
29214915,Other
29214932,Other
29214938,Other
29214943,Medical
29214945,Other
29214950,Other
29215110,Other
29215120,All Other Services Goods
29215130,Other
29215150,Other
29215904,Other
29215908,Other
29215917,Other
29215920,Other
29215930,Other
29215940,Other
29215980,Other
29221100,Other
29221200,Other
29221400,Other
29221500,Other
29221600,Other
29221700,Other
29221800,Other
29221909,Medical
29221920,Other
29221933,Other
29221960,Other
29221970,Other
29221990,Other
29221996,Other
29222110,Other
29222125,Other
29222140,Other
29222150,Other
29222903,Other
29222906,Other
29222908,Other
29222910,Other
29222913,Other
29222915,Other
29222920,Other
29222926,Other
29222927,Medical
29222929,All Other Services Goods
29222961,Other
29222981,Other
29223100,Other
29223905,Other
29223910,Other
29223914,Other
29223917,Other
29223925,Other
29223945,Other
29223950,Other
29224100,Other
29224210,Other
29224250,Other
29224310,Other
29224350,Other
29224400,Other
29224905,Other
29224910,Other
29224926,Medical
29224930,Other
29224937,Other
29224943,Other
29224949,Other
29224960,Other
29224980,Other
29225007,Other
29225010,Other
29225011,Other
29225013,Medical
29225014,Transportation
29225017,Other
29225019,Other
29225025,Medical
29225035,Other
29225040,Other
29225050,Other
29231000,Other
29232010,Food
29232020,Other
29233000,Other
29234000,Other
29239001,Other
29241100,Other
29241200,Other
29241911,Transportation
29241980,Other
29242104,Other
29242108,Other
29242112,Other
29242116,Other
29242118,Other
29242120,Other
29242145,Other
29242150,Other
29242310,Other
29242370,Other
29242375,Other
29242400,Other
29242500,Other
29242901,Other
29242903,Other
29242905,Other
29242910,Other
29242920,Other
29242923,Other
29242926,Other
29242928,Transportation
29242931,Other
29242933,Other
29242936,Other
29242943,Transportation
29242947,Other
29242952,Other
29242957,Other
29242962,Medical
29242965,Other
29242971,Other
29242977,Transportation
29242980,Transportation
29242995,Other
29251100,Other
29251200,Other
29251910,Other
29251930,Transportation
29251942,Other
29251970,Transportation
29251991,Other
29252100,Other
29252910,Other
29252918,Other
29252920,Medical
29252960,Medical
29252970,Other
29252990,Other
29261000,Other
29262000,Other
29263010,Other
29263020,Other
29264000,Other
29269001,Other
29269005,Other
29269008,Other
29269011,Other
29269012,Other
29269014,Other
29269016,Transportation
29269017,Other
29269019,Other
29269021,Other
29269023,Other
29269025,Other
29269030,Other
29269043,Other
29269048,Other
29269050,Other
29270003,Other
29270006,Other
29270015,Other
29270018,Other
29270025,All Other Services Goods
29270030,Other
29270040,Other
29270050,Other
29280010,Other
29280015,Other
29280025,Medical
29280030,Medical
29280050,Medical
29291010,Other
29291015,Other
29291020,Other
29291027,Other
29291030,Other
29291035,Other
29291055,Other
29291080,Other
29299005,Other
29299015,Other
29299020,Other
29299050,Other
29301001,Other
29302010,Transportation
29302020,Transportation
29302070,Transportation
29302090,Transportation
29303030,Other
29303060,Other
29304000,Other
29306000,Other
29307000,Other
29308000,Transportation
29309010,Medical
29309024,Other
29309026,Other
29309029,Medical
29309030,Other
29309042,Transportation
29309043,Medical
29309046,Other
29309049,Medical
29309071,Other
29309092,Medical
29311000,Other
29312000,Commodities Services Special
29314100,Other
29314200,Other
29314300,Other
29314400,Other
29314500,Other
29314600,Other
29314700,Other
29314800,Other
29314900,Medical
29315100,Other
29315200,Other
29315300,Other
29315400,Other
29315900,Medical
29319005,Other
29319010,Other
29319015,Other
29319022,Medical
29319026,Medical
29319030,Medical
29319060,Medical
29319070,Transportation
29319090,Medical
29321100,Other
29321200,Other
29321300,Other
29321400,Other
29321910,Other
29321951,Other
29322005,Other
29322010,Other
29322020,Medical
29322025,Other
29322030,Other
29322045,Other
29322050,Other
29329100,Other
29329200,Other
29329300,Housing
29329400,Other
29329500,Other
29329600,Transportation
29329904,Transportation
29329908,Other
29329921,Other
29329932,Other
29329935,Transportation
29329939,Other
29329955,Other
29329961,Other
29329970,Other
29329990,Other
29331100,Other
29331904,Other
29331908,Other
29331915,Other
29331918,Transportation
29331923,Other
29331930,All Other Services Goods
29331935,Medical
29331937,Other
29331943,Other
29331945,Medical
29331970,Other
29331990,Medical
29332100,Other
29332905,Other
29332910,Other
29332920,Medical
29332935,Other
29332943,Other
29332945,Medical
29332960,Other
29332990,Medical
29333100,Other
29333210,Housing
29333250,Housing
29333301,Other
29333400,Other
29333500,Other
29333600,Housing
29333700,Housing
29333908,Housing
29333910,Other
29333920,Other
29333921,Other
29333923,Other
29333925,Other
29333927,Other
29333931,Other
29333941,Medical
29333961,Other
29333992,Other
29334100,Other
29334908,Other
29334910,Other
29334915,Other
29334917,Transportation
29334920,Other
29334926,Medical
29334930,Other
29334960,Other
29334970,Other
29335210,Other
29335290,Other
29335300,Other
29335400,Other
29335500,Other
29335910,Housing
29335915,Housing
29335918,Housing
29335921,Commodities Services Special
29335922,Transportation
29335936,Housing
29335946,Housing
29335953,Housing
29335959,Housing
29335970,Housing
29335980,Housing
29335985,Other
29335995,Housing
29336100,Other
29336920,Other
29336950,Other
29336960,Other
29337100,Other
29337200,Other
29337904,Other
29337908,Other
29337915,Other
29337920,Other
29337930,Other
29337940,Other
29337985,Other
29339100,Other
29339200,Other
29339901,Other
29339902,Other
29339905,Other
29339906,Other
29339908,Other
29339911,Transportation
29339912,Other
29339914,Other
29339916,Other
29339917,Other
29339922,Other
29339924,All Other Services Goods
29339926,Other
29339942,Transportation
29339946,Other
29339951,Other
29339953,Transportation
29339955,Commodities Services Special
29339958,Other
29339961,Commodities Services Special
29339965,Other
29339970,Medical
29339975,Medical
29339979,Other
29339982,Other
29339985,Other
29339989,Other
29339990,Medical
29339997,Other
29341010,Other
29341020,Other
29341070,Other
29341090,Other
29342005,Other
29342010,Other
29342015,Other
29342020,Other
29342025,Other
29342030,Other
29342035,Other
29342040,Other
29342080,Other
29343012,Other
29343018,Transportation
29343023,Other
29343027,Medical
29343043,Other
29343050,Other
29349100,Other
29349200,Other
29349901,Other
29349903,Other
29349905,Other
29349906,Other
29349907,Other
29349908,Other
29349909,Other
29349911,Other
29349912,Other
29349915,Other
29349916,Other
29349918,Other
29349920,All Other Services Goods
29349930,Medical
29349939,Other
29349944,Other
29349947,Medical
29349970,Other
29349990,Other
29351000,Other
29352000,Other
29353000,Other
29354000,Other
29355000,Other
29359006,Transportation
29359010,Other
29359013,Other
29359015,Other
29359020,Other
29359029,Other
29359030,Other
29359032,Other
29359033,Other
29359042,Other
29359048,Other
29359060,Medical
29359075,Medical
29359095,Medical
29362100,Other
29362200,Other
29362300,Other
29362401,Other
29362500,Other
29362600,Other
29362700,Other
29362800,Other
29362910,Other
29362916,Other
29362920,Other
29362950,Other
29369001,Other
29371100,Other
29371200,Other
29371900,Other
29372100,Other
29372200,Other
29372310,Food
29372325,Other
29372350,Food
29372910,Other
29372990,Other
29375000,Other
29379005,Other
29379010,Other
29379020,Other
29379040,Other
29379045,Other
29379090,Other
29381000,Commodities Services Special
29389000,Other
29391100,Other
29391910,Other
29391920,Other
29391950,Other
29392000,Other
29393000,Other
29394100,Other
29394200,Other
